,X,Y,Z,RSSI
700,-3713.650196313698,3079.59680937083,-109.37523803553711,-95.0
701,-3725.0686511415543,3074.6048739546177,-109.17100316192827,-98.0
702,-3730.7781409662407,3071.7202556102966,-109.16906410401195,-96.0
703,-3736.3196955658777,3068.946614733531,-109.16716334616841,-95.0
704,-3741.7774868856723,3066.0619727045655,-109.36535918353263,-97.0
705,-3747.1512239776657,3063.1771952871363,-109.36359836658714,-96.0
706,-3752.440909692738,3060.5144963186513,-109.3617742916533,-98.0
707,-3765.3710017450394,3054.5239670891683,-109.35704367946622,-96.0
708,-3773.01152585574,3050.974023426692,-109.35423819151363,-99.0
709,-3781.0720567610742,3047.091224205191,-109.55133243388151,-100.0
710,-3805.6722461162226,3036.997633665431,-109.54154847292585,-98.0
711,-3810.622484762462,3040.5537115879583,-108.73689874974244,-93.0
712,-3811.0370589308236,3047.882755299496,-106.53314447720044,-94.0
713,-3807.4224227025634,3054.3208414837204,-103.53221219379422,-94.0
714,-3801.54271261107,3058.647823172815,-100.93363504903014,-97.0
715,-3785.0836230664954,3067.411281742568,-97.53919008772182,-96.0
716,-3775.762434610353,3072.7365038627604,-95.94213705205007,-93.0
717,-3766.0212689225004,3078.3945978737243,-94.14515250329126,-102.0
718,-3747.3804936257516,3087.9352806924685,-92.55149253518128,-103.0
719,-3717.077931403244,3086.475568839493,-91.56990631496792,-104.0
720,-3694.1621819137913,3085.2419249191853,-90.78379861814634,-100.0
721,-3684.341849906111,3082.793296241788,-89.99065713046657,-97.0
722,-3677.967516800296,3071.7950087792838,-89.39964941512385,-97.0
723,-3680.823915348275,3066.5765055823763,-89.00052099923386,-98.0
724,-3683.0914379251453,3063.689838757483,-88.40060426093193,-102.0
725,-3681.9958375176284,3064.7966945173507,-81.80070102143749,-103.0
726,-3682.0783951935136,3064.7955808320467,-79.40065329151474,-100.0
727,-3683.168242604989,3064.5727616788404,-76.80013153438185,-102.0
728,-3694.916462673433,3064.242433687101,-70.39350370495798,-104.0
729,-3711.7740899265973,3064.9055744905127,-45.983403619854954,-105.0
730,-3705.0618067439104,3062.0159204559463,-48.58869256177855,-103.0
731,-3704.810040771909,3061.904735145527,-48.58889209705658,-101.0
732,-3705.3975100581447,3061.9049366281356,-48.3885511767083,-104.0
733,-3705.3975100581447,3061.9049366281356,-48.3885511767083,-102.0
734,-3705.481394505432,3062.016036882154,-48.388449051268694,-102.0
735,-3705.5652789495507,3062.1271371377075,-48.38834692336186,-98.0
736,-3705.5653949759435,3062.127233383144,-48.588346867103986,-100.0
737,-3705.2296814448796,3061.5715821766967,-48.18880887459345,-101.0
738,-3709.425426226471,3064.350249239008,-48.385036146697146,-103.0
739,-3710.430985920888,3065.2381622554844,-46.184023813377685,-98.0
740,-3710.263051573805,3065.5713464678765,-46.38396091054241,-99.0
741,-3711.187328751859,3065.5725858606406,-47.983423819205505,-97.0
742,-3712.1122405461892,3065.2410375254835,-50.38304677239758,-97.0
743,-3714.9713559883494,3062.246911282452,-56.582827928428564,-100.0
744,-3716.0653420971216,3059.8054430427023,-59.18336679068765,-99.0
745,-3428.057736052708,2561.801236816196,-81.96441884578135,-106.0
746,-3383.7736986528625,2475.488364399138,-82.02219592314367,-107.0
747,-3369.0141225539655,2442.8305856532747,-82.44261904521753,-104.0
748,-3311.991656612781,2311.98013804125,-88.52133001709312,-101.0
749,-3297.484289478425,2279.101110795351,-90.74069747959591,-101.0
750,-3227.8778672113913,2126.2570008714265,-100.42916228949048,-101.0
751,-3146.270047490255,1952.1945327894232,-106.12566414385941,-102.0
752,-3115.1498500374014,1889.2110151507522,-106.15992843242627,-102.0
753,-3100.135557082067,1856.3311330587412,-105.5769100699985,-102.0
754,-2779.1723074519073,1197.7363204523422,-105.08267284742088,-105.0
755,-2774.138746493911,1186.6285699614298,-105.08694205100062,-106.0
756,-2763.8193530045455,1165.3014517626343,-105.09535692037477,-104.0
757,-2758.9535474390796,1154.526950853209,-105.09942449328908,-104.0
758,-2749.054132942244,1132.533662683166,-105.10764510095376,-103.0
759,-2743.6845011220753,1121.758983150018,-105.1118624076655,-104.0
760,-2738.4828228395786,1110.8733122401636,-105.116004329104,-104.0
761,-2733.197289551148,1099.6544387417073,-105.12021686523867,-102.0
762,-2722.8780283137753,1077.5500065000629,-105.32840572952223,-102.0
763,-2717.6763699103076,1066.4422340618817,-105.33249229525757,-103.0
764,-2712.5585778355194,1055.5566133695318,-105.3364827739824,-102.0
765,-2701.987050279406,1034.1184667797565,-105.54448357543907,-102.0
766,-2696.7012821893554,1023.2327953534497,-105.54847711342723,-102.0
767,-2639.8154407960774,905.3790631208581,-105.19010016218138,-99.0
768,-2623.7893629140203,873.6106380113062,-105.40114414404357,-99.0
769,-2612.7134628512476,851.8392115174636,-105.208635948915,-100.0
770,-2607.091601731065,840.842430314433,-105.21239565073161,-100.0
771,-2596.1836977169373,818.8490006325814,-105.21970669915366,-98.0
772,-2590.897695174349,807.741293339467,-105.22327269946018,-98.0
773,-2585.779412812371,796.9667993113228,-105.02670529952725,-98.0
774,-2580.6612356612327,786.0812761226966,-105.03012924617386,-101.0
775,-2575.87883602598,775.4179915832736,-105.03336799111945,-99.0
776,-2566.3143869688715,753.2029896607671,-105.2398862351241,-94.0
777,-2561.6160684285715,742.0955108938763,-105.24307724232611,-102.0
778,-2559.1005994916645,731.8772652220596,-105.24526902180301,-102.0
779,-2560.6144775656767,724.8811211165852,-105.24546315188415,-97.0
780,-2565.986398015181,728.2145015834301,-103.04292660601467,-96.0
781,-2567.15872578338,734.4338767683898,-100.44174052691966,-98.0
782,-2570.0947406018863,740.5429013893684,-98.63985166750066,-99.0
783,-2574.457896452762,747.9851709755568,-97.23722399929083,-98.0
784,-2579.9121192036646,757.3158609315096,-96.23391961996639,-99.0
785,-2597.361806682621,797.1914678352211,-92.62197676378342,-99.0
786,-2604.157691397754,811.4091947344284,-91.61741251679341,-98.0
787,-2610.0314588992237,821.5174716319035,-90.81371802417013,-101.0
788,-2616.4092112178,831.2927830160561,-90.20983917943353,-99.0
789,-2629.920925153861,849.7331620657316,-89.40185441886199,-97.0
790,-2636.88671672697,859.2866632186849,-89.39769965256069,-96.0
791,-2643.264965630997,868.1736104251537,-89.39385708839953,-97.0
792,-2648.8879163454126,877.0604274446754,-90.39030912319248,-96.0
793,-2653.9233881287446,886.502496044501,-92.58691069898141,-96.0
794,-2664.331530361966,904.1654584981849,-99.18009312359779,-96.0
795,-2670.7104791502366,913.9412832012458,-101.77603283702227,-98.0
796,-2677.844365842722,924.6057194843996,-103.37150555726019,-98.0
797,-2684.9780238504914,935.1590217509262,-104.36696880853206,-98.0
798,-2703.273444311573,960.5982107914365,-104.95546271153508,-97.0
799,-2715.3585171596364,976.9282958901955,-105.14785056403657,-98.0
800,-2721.1485371162103,986.5925249364756,-105.14389550157402,-98.0
801,-2727.1065135968142,996.145762971827,-105.13986618402573,-97.0
802,-2733.652105692804,1006.0324006840733,-105.13551281133228,-99.0
803,-2746.1556494304323,1025.3612400362513,-105.12706415706346,-98.0
804,-2752.785112534814,1035.3589851953816,-105.12259164746581,-97.0
805,-2759.2467120016,1045.134556455053,-105.11820555956488,-99.0
806,-2765.7922613112637,1055.132315197162,-105.3137247494619,-97.0
807,-2772.1699011561886,1064.574658183265,-105.10938730230792,-98.0
808,-2785.008930448431,1084.347926441582,-105.10046343626568,-98.0
809,-2791.7220415854017,1095.1231827378067,-105.29568762278404,-98.0
810,-2798.3512942433363,1105.3430873228847,-105.29101971642967,-98.0
811,-2804.8964766836853,1115.5629308143416,-105.08636542048029,-98.0
812,-2817.9871784851807,1135.6695659177753,-105.27704683875139,-98.0
813,-2824.5324798993665,1145.6673457690179,-105.27236367227634,-99.0
814,-2830.909965605113,1155.3318915046596,-105.26779297980255,-98.0
815,-2837.2035573344665,1164.7742936148252,-105.26327917314617,-99.0
816,-2844.0006958720437,1174.7721890466637,-105.25841844111515,-99.0
817,-2850.8819520422244,1184.325890145187,-105.2535799135939,-101.0
818,-2864.97969610353,1204.877202739834,-105.24341399133169,-101.0
819,-2871.776584861757,1215.319358150212,-105.23837596911942,-100.0
820,-2878.5736263619824,1225.0951312030277,-105.03344181838138,-101.0
821,-2885.79033281989,1235.4264064753465,-105.02818802583894,-99.0
822,-2899.4685088197016,1254.8670369842027,-105.01818961881246,-103.0
823,-2906.3497492139304,1264.087615965375,-105.013237272866,-101.0
824,-2913.147054451005,1273.1971097161686,-105.00832466340364,-98.0
825,-2919.272514300631,1282.6395169774662,-105.00363176932129,-99.0
826,-2924.390150037289,1292.747876979028,-104.99924522020993,-101.0
827,-2933.4501342060184,1311.9645285962558,-104.5911577276278,-101.0
828,-2938.2315684586342,1322.6280138185093,-104.38675250852391,-102.0
829,-2943.264872439829,1333.2916030265797,-104.18220976286825,-101.0
830,-2948.1303760767773,1343.8441113656647,-104.17774611811346,-100.0
831,-2958.700816036489,1365.2826530394466,-104.16829488550955,-103.0
832,-2963.9023022562956,1375.613234693713,-104.36365854478501,-101.0
833,-2969.271512386844,1386.1659622700317,-104.35887481685668,-103.0
834,-2974.6408453155254,1396.6076794525582,-104.55409340767063,-102.0
835,-2979.7580526776046,1407.3824297808512,-104.54933429635048,-103.0
836,-2995.445518400282,1439.7068861018333,-104.73476539072959,-104.0
837,-3000.6466250116737,1450.4816864800289,-104.72987720822522,-104.0
838,-3006.183467248069,1461.7009083924647,-104.92470650055645,-106.0
839,-3011.384588248016,1472.3646586817122,-104.91979802235907,-104.0
840,-3032.6926382970723,1515.7974593947117,-105.49951883550794,-105.0
841,-3037.9775493825605,1526.6833821904643,-105.49440496317223,-105.0
842,-3297.773363967656,2028.3365190062004,-106.42542649331997,-105.0
843,-3310.7709782843585,2060.215749743736,-105.00846081567789,-105.0
844,-3334.9179394327884,2129.971697371667,-105.57293212164622,-104.0
845,-3338.1866999642893,2141.7453978896297,-105.56727271761467,-102.0
846,-3340.700443878266,2152.519295540644,-105.76232310798197,-103.0
847,-3341.464866714535,2338.1053945721173,-124.29644118315184,-105.0
848,-3134.8199901643584,3225.7097992075414,-126.41315117983278,-105.0
849,-3130.277195300375,3248.919109201511,-126.20357113436329,-105.0
850,-3120.3460365308856,3309.552735480159,-125.37718294799485,-102.0
851,-3348.5238435295073,3607.959224216029,-126.29944107644565,-101.0
852,-3361.1076314780858,3622.1805750780222,-126.28475246130485,-97.0
853,-3366.4795060648635,3623.0719752631767,-127.08141629110834,-100.0
854,-3369.1687390780485,3617.7432809968054,-128.68303068469177,-102.0
855,-3370.4327190231315,3609.304495297121,-130.68715665704903,-99.0
856,-3377.079325577739,3578.5457180558865,-133.50101937174944,-99.0
857,-3379.6027519947793,3567.441176491032,-133.9059201431719,-101.0
858,-3382.210016680556,3556.336561629272,-134.11075613109415,-102.0
859,-3384.817501392321,3545.2321700398866,-134.7155715500537,-99.0
860,-3387.676749339187,3534.016723734085,-135.12029462782405,-101.0
861,-3393.814950070888,3511.1415675745993,-135.52969969176465,-98.0
862,-3396.2540708506776,3500.481003422397,-135.53427670888343,-97.0
863,-3399.112509612229,3489.7091372876735,-134.73867261606873,-98.0
864,-3402.557925086946,3478.603605345607,-132.54291837114803,-97.0
865,-3411.7175524454,3445.618287581886,-123.35597664828845,-96.0
866,-3414.155806193992,3434.845720150983,-121.56049746784775,-98.0
867,-3416.5941727107625,3424.073267422087,-119.96499905634815,-97.0
868,-3419.0325451722624,3413.300821093819,-118.36948147436931,-99.0
869,-3427.02011860957,3381.3180747231886,-115.58227576699718,-97.0
870,-3429.039362780329,3370.545983625568,-114.98690694118132,-102.0
871,-3428.62461928964,3359.7729647007577,-114.79282680198057,-104.0
872,-3420.8325332891027,3327.6724421594017,-113.2138722880952,-104.0
873,-3412.369536053901,3293.461203260711,-111.03619744148833,-99.0
874,-3408.8490683348814,3282.3534674992966,-110.64381653019792,-96.0
875,-3406.7605200421676,3260.140311435659,-109.8563501112623,-97.0
876,-3408.4442234622798,3249.3682856744003,-109.66096169755288,-96.0
877,-3411.3867167479116,3239.4854207815415,-109.66442989331405,-95.0
878,-3415.1688281983065,3229.603152223522,-110.0674323302008,-95.0
879,-3423.5722738248746,3210.2832459727547,-110.87271038814198,-97.0
880,-3428.360965646947,3201.734058080944,-111.07444940261375,-98.0
881,-3434.3237767544824,3194.7399472323896,-110.67476144849918,-103.0
882,-3743.4687197004305,3339.1425638130204,-82.62691821478973,-104.0
883,-3753.54688652842,3329.1528932347383,-83.42623842366018,-102.0
884,-3756.9077844919125,3322.824394512679,-83.62757046829769,-101.0
885,-3759.680948974151,3316.828770010402,-83.82906691567275,-100.0
886,-3764.9721754505044,3312.3898844226765,-85.22826297724106,-103.0
887,-3771.6068406683107,3308.063167666123,-87.42660037710192,-98.0
888,-3786.3886305166175,3298.5229904568705,-93.62280958908609,-96.0
889,-3792.9405179117284,3293.6416708810266,-97.22145200064321,-105.0
890,-3790.186204142734,3274.65425560718,-107.03288969417586,-98.0
891,-3774.6624379078835,3267.0951502539647,-108.84596840152201,-98.0
892,-3765.932407867389,3267.0903410573014,-108.25112368186521,-99.0
893,-3756.7807754153573,3269.194724365854,-106.25543129773338,-97.0
894,-3718.7522436511226,3267.3939314114346,-97.6786067208831,-103.0
895,-3713.97132350083,3259.839309056677,-97.28526292220037,-99.0
896,-3711.882057023617,3242.8467865625594,-98.29516020280487,-100.0
897,-3714.2373391445053,3233.9636969586263,-99.09831217350964,-98.0
898,-3719.8721529062677,3213.7543898173603,-100.10527232142519,-102.0
899,-3721.892421531461,3202.7607095603553,-100.30963843346943,-99.0
900,-3722.485600623385,3191.7662024573683,-100.31481710224786,-100.0
901,-3721.6516871049926,3180.993086466821,-100.32069769817628,-102.0
902,-3679.802404137828,3078.785651990651,-74.99520998935843,-104.0
903,-3680.39349364099,3070.4560047715227,-73.79889391011551,-100.0
904,-3681.2360752138,3063.0150490186006,-72.80199426882179,-98.0
905,-3681.8243426052836,3058.4606151005187,-70.0038451489372,-98.0
906,-3682.074996012447,3057.3487195145026,-67.00423415743501,-99.0
907,-3682.4935872693873,3056.12585153984,-64.00457944340368,-99.0
908,-3682.99624813794,3055.7919707550723,-62.00444941659929,-101.0
909,-3683.2465023787736,3055.0130595314217,-58.60467817050295,-103.0
910,-3683.246436248202,3054.457482040025,-58.00494475286924,-102.0
911,-3683.0782643148364,3054.346051590902,-57.40509504618981,-98.0
912,-3683.1619220443067,3054.6791714834294,-57.20488684161642,-97.0
913,-3683.2458104145353,3055.0124833985346,-57.404678507910546,-98.0
914,-3683.077816572803,3055.2345145876056,-57.40466877429206,-101.0
915,-3682.993819655943,3055.3455301853473,-57.40466390133293,-97.0
916,-3682.910329813332,3054.67923667151,-57.60503199222738,-98.0
917,-3682.9114525039454,3052.680290815371,-57.80599069778618,-98.0
918,-3683.0792886677386,3053.4580684604407,-58.40552091254631,-101.0
919,-3683.0792886677386,3053.4580684604407,-58.40552091254631,-98.0
920,-3683.0792326998685,3053.569126352831,-58.40546764888033,-98.0
921,-3683.1632330389316,3053.6803225049766,-58.605365908139,-98.0
922,-3683.1631177142553,3053.6802265243323,-58.40536596486648,-99.0
923,-3683.0790614099,3053.680088264203,-58.205414443078254,-99.0
924,-3683.1628870647546,3053.6800345639513,-58.005366076573644,-100.0
925,-3683.4985949965917,3053.7912615769997,-58.00511911040685,-100.0
926,-3683.7503619432914,3053.9024463157652,-58.00492055834971,-99.0
927,-3683.6666482638666,3053.6803842405616,-58.20507546486981,-99.0
928,-3683.4989342286653,3053.347126005048,-58.2053321059051,-103.0
929,-3683.751152409348,3052.7920593721165,-58.40545303292885,-102.0
930,-3683.918859677498,3052.680894157824,-58.005409529497854,-98.0
931,-3683.8349186891446,3052.680851869676,-58.005457961610716,-98.0
932,-3683.918744329241,3052.680798208612,-57.80540958633396,-96.0
933,-3684.1705672850157,3052.680925078762,-57.80526428345815,-96.0
934,-3683.8348559354104,3052.347486338239,-57.605617807919494,-96.0
935,-3682.911445731002,3052.235867420555,-57.40620378302994,-98.0
936,-3682.743448449579,3052.235686933363,-57.206300676494934,-102.0
937,-3682.5753952183522,3052.346564316772,-57.00634432487654,-103.0
938,-3682.5753952183522,3052.346564316772,-57.00634432487654,-103.0
939,-3682.659224274438,3052.5687223255577,-57.00618942260942,-102.0
940,-3682.155637757417,3052.679622514488,-57.20642659687925,-99.0
941,-3682.407516646007,3052.5686914528155,-57.20633460920296,-96.0
942,-3682.5755698707612,3052.4578140682606,-57.40629096921325,-96.0
943,-3682.4914508540414,3052.1243103787106,-56.80649927318313,-97.0
944,-3682.4914508540414,3052.1243103787106,-56.80649927318313,-98.0
945,-3682.491391508942,3052.013156587432,-56.60655256720202,-97.0
946,-3682.4074505304293,3052.0131143156595,-56.60660098056133,-97.0
947,-3682.4074505304293,3052.0131143156595,-56.60660098056133,-101.0
948,-3682.407394572761,3052.1241721759675,-56.606547743019476,-100.0
949,-3683.9185594502546,3051.902913418414,-56.80578254928389,-102.0
950,-3684.5901432895926,3051.792193893235,-56.80544828641718,-105.0
951,-3684.505628861623,3052.0138836135366,-56.005390485670546,-101.0
952,-3684.421401175345,3052.1247073052464,-55.60538580164941,-103.0
953,-3684.505230159871,3052.3468652860647,-55.60523088326864,-103.0
954,-3684.589055749513,3052.346811643412,-55.4051824982332,-100.0
955,-3684.756937664493,3052.346896237777,-55.4050856133117,-101.0
956,-3684.001976270365,3051.569206632604,-55.60589414734625,-101.0
957,-3684.0020882338868,3051.3470909467474,-55.606000597489995,-102.0
958,-3684.001972883025,3051.3469950395456,-55.40600065435647,-103.0
959,-3683.9180319135203,3051.3469527510238,-55.40604908689861,-103.0
960,-3683.8336329483177,3051.5687384001967,-54.80599123632766,-103.0
961,-3683.833573581678,3051.4575846596804,-54.6060445203527,-103.0
962,-3683.8334582356024,3051.457488750136,-54.40604457565508,-105.0
963,-3683.6655763267754,3051.457404176501,-54.40614143683445,-102.0
964,-3683.749461303013,3051.5685042845716,-54.406039780863146,-103.0
965,-3683.6654643735123,3051.6795198198706,-54.40603498154239,-103.0
966,-3683.7495766460665,3051.568600198786,-54.606039724461176,-105.0
967,-3684.2537398037675,3051.4581797518945,-55.40580212335028,-100.0
968,-3686.5212645532656,3052.904609204187,-58.603800922364314,-104.0
969,-3704.814099069112,3065.5745540431426,-58.78712568652418,-104.0
970,-3716.980693928425,3073.2429532249307,-57.1763578213121,-95.0
971,-3718.3215815520316,3076.352773050824,-56.17407437853862,-92.0
972,-3716.726592024927,3076.351865545575,-55.975003049138806,-97.0
973,-4804.791354218019,2948.0629278740616,-88.30995135899336,-104.0
974,-4844.413609237465,2951.3118956149124,-92.87851959777564,-105.0
975,-5076.949604490637,2922.5914898188666,-86.31117989247059,-106.0
976,-4770.731154840846,2926.721449511407,-97.14533639212557,-100.0
977,-4719.936449141952,2942.5705135873127,-98.57576334153154,-97.0
978,-4686.197384156053,3066.2689977195105,-100.34220079011787,-96.0
979,-3903.4193243082404,3131.0089521629316,-117.63700169623762,-102.0
980,-3809.798134040053,3354.748391761914,-126.97950621207053,-102.0
981,-3607.057406434641,3115.330716367344,-163.21894140199632,-99.0
982,-3539.1676543499975,3243.124586564077,-157.79306758266227,-99.0
983,-3519.1244771761735,3377.3853431886264,-156.33429658268298,-103.0
984,-4189.302426310675,3583.3890856037196,-98.8172199606377,-106.0
985,-4194.585791450964,3592.721724805072,-100.00849061834084,-102.0
986,-4205.824901757281,3612.054899653661,-104.39015674019618,-104.0
987,-4211.613041630425,3622.055573881804,-107.98065958465448,-106.0
988,-4375.274472202346,3703.589023745577,-161.42374142147932,-98.0
989,-4391.888433597059,3711.9283558856823,-161.20748052160414,-98.0
990,-4397.429666131532,3709.377309955526,-161.2051557545254,-97.0
991,-4401.713745220977,3703.2713637628344,-160.8057612983936,-96.0
992,-4406.082021663786,3696.0545251170165,-159.80694514097078,-97.0
993,-4424.891495810785,3673.8494208008215,-152.00679863717923,-96.0
994,-4432.784508504439,3665.745348578996,-149.40599869642497,-98.0
995,-4438.748050579349,3656.8631623711367,-147.6069673164877,-99.0
996,-4438.505755267675,3637.314584487062,-144.21833857865892,-99.0
997,-4433.3123532913505,3616.8750030933365,-141.63359488579414,-102.0
998,-4420.988697378996,3586.3232551941796,-136.4594265759806,-104.0
999,-4416.376320212536,3575.87908843104,-133.26849376985706,-104.0
1000,-4390.712254278923,3522.323522949725,-116.11605052960553,-105.0
1001,-3947.0444877903824,2840.048293563577,-96.14670192170789,-96.0
1002,-3839.1612687067072,3015.124526019883,-84.1319024336999,-105.0
1003,-3969.5967604005486,3519.410065632054,-103.19324663691567,-99.0
1004,-3454.4088722081124,2784.4960318707267,-106.05667458868115,-105.0
1005,-3499.4869732634693,2605.711588342965,-102.70785966102966,-105.0
1006,-3428.3235962294466,2758.2813547129977,-123.28214992239896,-98.0
1007,-3691.246376349661,3230.737341449925,-110.91328210475655,-99.0
1008,-3870.1619603404365,2862.346240290886,-132.38376656154927,-100.0
1009,-3378.658011303456,2464.602370439866,-82.22912967057229,-104.0
1010,-3359.7062792745837,2420.614810454156,-82.85601157612268,-104.0
1011,-3354.926361918588,2409.6179269700474,-83.06269781304906,-102.0
1012,-3350.146534754095,2398.6211214922764,-83.46936143336974,-103.0
1013,-3345.366800426627,2387.8465844820066,-84.27591910133218,-103.0
1014,-3340.75505668241,2377.2943906781247,-85.48228410427328,-103.0
1015,-3331.1119733528753,2355.301194823001,-87.49549942329935,-102.0
1016,-3326.164069839188,2344.526434993015,-87.90205706286531,-103.0
1017,-3321.383946375108,2333.7516802330815,-88.10850534024833,-100.0
1018,-3316.77175841085,2322.865945955983,-88.31488510677522,-101.0
1019,-3302.4319765183354,2290.0978316797896,-89.93419299982712,-101.0
1020,-3292.536586285403,2268.1043906776704,-91.54717912889684,-101.0
1021,-3287.5890198253064,2256.9966839192452,-92.55367727557027,-101.0
1022,-3282.5574361658296,2245.9999978876435,-93.56015618889661,-100.0
1023,-3272.410016027449,2224.339694096363,-95.37297181534427,-102.0
1024,-3267.294282358778,2213.6761467961373,-96.37930948768579,-101.0
1025,-3262.178377411449,2202.901402995766,-96.98566369945429,-102.0
1026,-3257.230359171635,2192.1267356968897,-97.59190993141793,-101.0
1027,-3252.366326317257,2181.241048789452,-98.19812938018438,-104.0
1028,-3242.638159057157,2159.136367982364,-99.0106143742768,-102.0
1029,-3237.773978631731,2148.2506182974153,-99.41676632893532,-101.0
1030,-3232.9098321993715,2137.253812206644,-99.82293324171934,-102.0
1031,-3212.9504391391615,2093.6003519565693,-103.84751735661249,-101.0
1032,-3208.0863661338894,2082.714741693755,-104.65353455434654,-103.0
1033,-3203.054368680587,2071.6068763748644,-105.25968595914462,-101.0
1034,-3198.1901608390453,2060.4990212706375,-105.66572995860793,-103.0
1035,-3183.2611841645075,2027.2861256243784,-106.0838556245183,-102.0
1036,-3178.2287121753757,2016.400197626383,-106.08982051613106,-100.0
1037,-3173.1121269263094,2005.8474124685256,-106.0956995958959,-100.0
1038,-3167.6598080912927,1995.0723685230919,-106.1017932718468,-104.0
1039,-3136.204493508518,1931.3112020522008,-106.13698680512307,-103.0
1040,-3130.8358764704867,1920.869398361752,-106.14278114887873,-103.0
1041,-3084.617400269132,1823.673251462103,-105.19386627515519,-106.0
1042,-3059.201918745953,1768.9108430898177,-105.62154840780376,-106.0
1043,-2707.356764729199,1044.7820237226308,-105.34046791406801,-102.0
1044,-2686.1295763682333,1001.7946395718793,-105.55634282493858,-100.0
1045,-2680.927645107448,991.1311276305091,-105.56019815614383,-102.0
1046,-2675.8096640585727,980.4676502786448,-105.5639962091662,-102.0
1047,-2671.0275301580787,969.8042993200337,-105.56763184226452,-101.0
1048,-2660.8755409008722,948.2552767810874,-105.57511674744873,-100.0
1049,-2655.757498035448,937.3696680140055,-105.3788596137046,-99.0
1050,-2650.471550944747,926.5950903008364,-105.38263328322918,-99.0
1051,-2645.1855480882095,915.9315749256778,-105.38636837206637,-99.0
1052,-2618.3354287897732,862.7249660187209,-105.40486732301503,-99.0
1053,-2591.156029186646,776.5326053977998,-93.82705198056786,-98.0
1054,-2708.9798977475175,969.2628735719553,-104.95173118376765,-98.0
1055,-3374.5559553217417,3589.3169686003525,-132.89628614178707,-101.0
1056,-3424.329429177009,3391.978795124389,-116.1780450800886,-95.0
1057,-3683.163061745353,3053.7912844160332,-58.40531269844998,-99.0
1058,-3683.833748293949,3051.5688343136862,-55.0059911807556,-103.0
1059,-3680.365426234751,3420.159847430367,-39.220545042572255,-106.0
1060,-3698.9244909618737,3401.2889848248806,-38.41993938175502,-103.0
1061,-3725.4602341278996,3379.4246341129215,-39.4161675241523,-102.0
1062,-3790.978185137366,3290.501966436945,-41.02422389867649,-106.0
1063,-3805.9316045809096,3267.5212096183272,-41.82717404019489,-105.0
1064,-3991.9537029700505,3082.2632339910383,-37.806058336066435,-103.0
1065,-4031.4860049360786,3088.6151068585614,-37.57814948160397,-103.0
1066,-4046.3416560731753,3091.8439817565118,-37.56718784613286,-106.0
1067,-4066.9884940249012,3096.5199511851006,-37.7518013235296,-106.0
1068,-4079.2422161896707,3099.303216101139,-37.74263237923424,-107.0
1069,-4095.2732472495613,3102.7552538766736,-38.33069215221136,-102.0
1070,-4100.225155593934,3103.757547140931,-38.327026530204975,-104.0
1071,-4104.925624005844,3104.5377824457505,-38.72362698209788,-102.0
1072,-4109.458149282058,3105.428984088436,-39.12027777630184,-104.0
1073,-4122.46756208288,3108.2129420758056,-39.51053557418632,-102.0
1074,-4145.716522427016,3113.0017587804527,-39.893147463788026,-105.0
1075,-4265.1533375869885,3131.8399731127734,-41.40526786649846,-104.0
1076,-4298.730131121759,3130.4158855525216,-41.38345979655362,-107.0
1077,-4304.103006678689,3129.4196255530487,-41.580331723105346,-106.0
1078,-4324.756167038569,3122.9905656761393,-41.769540115105,-104.0
1079,-4353.679328250696,3041.6019956549344,-40.789315832306094,-109.0
1080,-4372.334012956083,3008.962374548612,-41.19209187297427,-105.0
1081,-4453.60852791738,2977.915568737252,-41.750546477416,-103.0
1082,-4459.0655512259145,2976.8084114999933,-41.94725738704012,-100.0
1083,-4464.354761041712,2975.590098173416,-42.14413271430142,-100.0
1084,-4469.559823404859,2974.4827014006682,-42.14101039331771,-106.0
1085,-4474.597003964452,2973.375205601533,-42.138001292794804,-103.0
1086,-4489.373618901846,2969.3864673095186,-42.72949556601614,-101.0
1087,-4554.606726038734,2952.323743994211,-42.29125318703795,-103.0
1088,-4561.155162962629,2950.5508107709366,-42.08740270347926,-105.0
1089,-4593.310025312396,2942.463730676641,-42.06810537863447,-101.0
1090,-4599.5227150196315,2940.9128289102127,-42.0643517003733,-100.0
1091,-4605.567523202569,2939.3618266858,-42.060712700207716,-102.0
1092,-4611.528321780066,2937.9218341137353,-42.05707699917628,-100.0
1093,-4629.494889041624,2933.4909733294094,-42.246124753674046,-104.0
1094,-6883.363151824487,2526.1188604272047,-14.989662673699224,-105.0
1095,-6910.497927023074,2505.3769217667214,-15.368564277322273,-106.0
1096,-6916.46339120676,2499.607510976496,-15.164376366899305,-104.0
1097,-6919.575309138844,2493.391254420108,-15.163444819363809,-104.0
1098,-6375.231147039606,2454.1442033844996,-33.14521334902318,-105.0
1099,-6359.6380779601495,2430.253429840446,-33.56992721120206,-106.0
1100,-6351.514378481187,2409.479081685232,-34.78591144835604,-104.0
1101,-8613.685878236805,2756.4621729773526,-163.99515903660347,-106.0
1102,-8469.263432426504,2984.5133902957296,-146.68538966619386,-106.0
1103,-8467.215140109465,2899.7849114081714,-173.92730737593365,-104.0
1104,-8466.749465944078,2875.687765006031,-181.53886767080118,-106.0
1105,-8466.203416897684,2851.4805696859353,-191.75049504052814,-104.0
1106,-8256.273348032164,2516.5224677113133,-237.1666137593459,-106.0
1107,-8247.699600641596,2522.5088276419006,-233.9753167432829,-103.0
