,X,Y,Z,RSSI
135,2248.4513665006543,589.5118063218695,-102.57695646082068,-93.0
136,2249.5389837909565,601.7286331032502,-102.97543000276183,-93.0
137,2250.6264908224516,613.834364545073,-102.97389063578595,-92.0
138,2251.630089645168,626.0511488721479,-103.17234671848249,-98.0
139,2357.1184426971963,701.1597565395905,-100.12645730456693,-95.0
140,2378.5209637202342,707.6080697101727,-99.91780966349128,-93.0
141,2388.510062708856,706.611777164596,-99.71419289891543,-92.0
142,2396.1498316959373,702.8382837607085,-99.71174946820138,-94.0
143,2401.2718059516046,697.3980472765857,-99.31042454084869,-92.0
144,2404.715314913375,690.9577350220466,-98.90983164492248,-92.0
145,2406.815929175482,683.628471033284,-98.1098320537597,-93.0
146,2409.087683583853,666.1929125659708,-97.11082487030431,-94.0
147,2409.4289370831198,649.5342360841438,-97.11241842337735,-98.0
148,2407.1648652251924,644.3138981128538,-98.7138029078841,-94.0
149,2400.287445613566,636.5383723470121,-107.1171742031582,-90.0
150,2399.1995062961646,631.318669450855,-111.31810326018876,-91.0
151,2399.7065828619443,624.9888354194073,-114.91853790822223,-90.0
152,2400.3819786970776,617.1042047899605,-118.31905392630873,-89.0
153,2401.813060836361,607.8870487624793,-121.11940339058025,-89.0
154,2404.5029320092067,598.781282898319,-123.11925490908615,-93.0
155,2414.665707879567,583.7918833143092,-125.51681420951881,-91.0
156,2421.132063450821,576.7974273711351,-126.9150044384252,-95.0
157,2428.437820258706,570.3585843939211,-128.71281161391818,-98.0
158,2436.5826477077653,565.4748885319858,-130.91014592503177,-96.0
159,2454.9707779464607,558.3738155776193,-137.30373271577147,-93.0
160,2492.663578689152,561.163900011707,-146.88889007570307,-96.0
161,2498.3693789434697,568.7179618492352,-147.68599030947283,-94.0
162,2503.9878852357415,586.7116463544538,-149.08215674531797,-96.0
163,2507.003143788475,607.7030572001897,-150.4790040387681,-92.0
164,2508.762188062191,619.0317704411458,-150.87722143760402,-92.0
165,2512.112032314296,642.4665418825447,-151.47358198958722,-93.0
166,2512.112032314296,642.4665418825447,-151.47358198958722,-92.0
167,2514.6221729598165,666.2341680395624,-151.67015023116707,-95.0
168,2514.953888309075,678.2287347585697,-151.86875251259508,-91.0
169,2514.865822250487,690.4452771426296,-152.06747337260697,-91.0
170,2514.2741890572256,702.4395281570881,-152.2663935561662,-92.0
171,2512.335348155466,726.5388102761702,-152.46445049198022,-93.0
172,2512.2472845703514,738.5332139361756,-152.46310433587104,-94.0
173,2512.6628236038396,750.6388505034228,-152.46152436684258,-91.0
174,2536.564803019057,809.6195918316267,-151.2448462730622,-98.0
175,2545.0412461519395,813.2874530823078,-150.8410067970436,-96.0
176,2553.8539391170048,815.2895223173053,-150.23723315747768,-96.0
177,2571.900491822855,815.5178669651986,-149.42996300972345,-93.0
178,2581.302319051094,813.5220841597993,-149.22642596459056,-94.0
179,2590.7045445372746,810.4157184393412,-149.02301583244216,-94.0
180,2600.2749328184973,806.5320081806568,-148.819620463475,-95.0
181,2609.5939113227428,801.759769961669,-148.8164231372539,-95.0
182,2619.4164172163364,797.0987585932901,-148.6129882169958,-96.0
183,2640.8242742905986,787.3331503874443,-148.0053891260606,-94.0
184,2651.653632887557,782.3391969058404,-146.40151853120068,-97.0
185,2662.6506301044833,777.3452498816688,-144.19755571915053,-95.0
186,2673.815554806084,772.2403249233955,-141.99351323006317,-94.0
187,2696.229285725182,762.2526864689395,-137.5852953884556,-94.0
188,2707.477921769632,757.3699254624614,-134.98112013007116,-95.0
189,2718.6424949480715,752.3760480670273,-131.97697019163655,-95.0
190,2729.806901943684,747.3821454955324,-128.5727968519898,-94.0
191,2740.9714397827984,742.2772296011145,-125.36861298649508,-96.0
192,2870.5780236518585,684.2384566247246,-82.31818322661303,-97.0
193,2881.240096906105,679.4671003777526,-81.91389395572655,-94.0
194,2902.9019475590417,669.702874170741,-85.10512157730292,-95.0
195,2913.9010205992786,665.5983827696718,-87.90054435776905,-94.0
196,2924.899951270075,663.0488271215526,-91.69578389626359,-94.0
